year,round_number,race_name,track_name,session_type,time,air_temp,track_temp,humidity,pressure,rainfall,wind_speed,wind_direction,source,created_at
2025,10,Canada,Canadian Grand Prix,R,0 days 01:03:34.627000,23.7,50.3,28.0,1019.1,False,1.4,158,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:04:34.628000,23.9,50.1,28.0,1019.1,False,0.8,103,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:05:34.628000,24.0,50.0,27.0,1019.1,False,0.8,29,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:06:34.629000,24.0,49.9,27.0,1019.0,False,1.3,19,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:07:34.629000,23.9,49.9,26.0,1019.0,False,2.2,354,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:08:34.630000,23.8,49.9,26.0,1019.0,False,2.9,4,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:09:34.630000,23.6,49.9,26.0,1019.0,False,2.9,4,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:10:34.631000,23.8,50.4,26.0,1019.0,False,1.1,263,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:11:34.622000,23.8,50.3,27.0,1019.1,False,1.5,202,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:12:34.622000,23.7,50.2,26.0,1019.1,False,2.0,262,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:13:34.631000,23.8,50.1,27.0,1019.0,False,1.6,253,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:14:34.639000,23.8,50.1,26.0,1019.0,False,1.6,159,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:15:34.624000,23.7,50.1,26.0,1019.1,False,1.9,239,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:16:34.640000,23.8,50.0,29.0,1019.0,False,0.9,292,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:17:34.628000,23.8,50.0,29.0,1019.0,False,0.9,124,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:18:34.628000,23.9,49.8,27.0,1019.1,False,1.1,106,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:19:34.644000,23.8,49.8,27.0,1019.1,False,1.1,106,fastf1,2026-06-30T22:41:36.190248+00:00
