year,round_number,race_name,track_name,session_type,time,air_temp,track_temp,humidity,pressure,rainfall,wind_speed,wind_direction,source,created_at
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:28:15.678000,22.0,31.5,58.0,987.0,False,2.8,267,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:29:15.669000,22.0,31.5,58.0,986.9,False,3.2,239,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:30:15.679000,22.0,31.8,58.0,986.9,False,3.0,257,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:31:15.676000,22.0,31.8,58.0,987.0,False,2.1,258,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:32:15.686000,22.0,31.9,58.0,987.0,False,2.5,235,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:33:15.693000,22.1,31.7,57.0,986.9,False,1.8,270,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:34:15.698000,22.1,31.8,57.0,987.0,False,2.5,259,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:35:15.698000,22.1,31.9,57.0,986.9,False,2.5,277,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:36:15.678000,22.1,31.9,58.0,986.9,False,2.9,246,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:37:15.682000,22.1,31.8,58.0,986.9,False,1.9,283,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:38:15.691000,22.1,31.8,57.0,986.9,False,2.0,266,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:39:15.682000,22.1,31.8,58.0,987.0,False,2.3,283,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:40:15.704000,22.1,31.8,57.0,986.9,False,1.8,268,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:41:15.682000,22.1,31.9,57.0,986.9,False,1.5,253,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:42:15.693000,22.1,31.8,57.0,986.9,False,1.9,254,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:43:15.698000,22.1,31.6,56.0,987.0,False,1.3,262,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:44:15.697000,22.0,31.7,57.0,987.0,False,1.6,204,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:45:15.689000,22.1,31.8,57.0,987.0,False,1.0,256,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:46:15.690000,22.1,32.0,57.0,987.0,False,1.0,278,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:47:15.699000,22.1,32.1,56.0,987.0,False,1.6,258,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:48:15.698000,22.1,32.0,57.0,987.1,False,1.4,264,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:49:15.700000,22.1,31.6,57.0,987.0,False,2.1,265,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:50:15.690000,22.1,31.5,57.0,987.0,False,3.0,256,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:51:15.691000,22.1,31.5,57.0,987.1,False,2.1,275,fastf1,2026-06-30T00:50:51.585913+00:00
